MW02172MW611155A1                              1                              1                              1                              1                              1                              1                              KS 15-Dec-1999
MW02186MW643255A1                              1                              1                              1                              1                              1                              1                              JBG15-Oct-1998
MW02214MW623144A1                              1                              1                              1                              1                              1                              1                              JBG15-Nov-1998
MW02222MW644434A1                              1                              1                              1                              1                              2RESEARCHER DID NOT RESPOND    1                              MRP15-Jun-1998
MW02236MW654334A1                              1                              1                              1                              2SEE NOTE LOG                  2SEE NOTE LOG                  1                              KS 15-Sep-1999
MW02248MW611155A1                              1                              1                              1                              1                              1                              1                              KS 15-Oct-1999
MW02269MW633144A1                              1                              1                              1                              1                              2UNCLEAR, IF CHILD UNDERSTOOD  1                              JBG15-Jul-1998
MW02283MW611255A1                              1                              1                              1                              1                              1                              1                              CAK15-Feb-2000
MW02311MW611155B1                              1                              1                              1                              1                              1                              1                              KS 15-Aug-1999
MW02324MW611154A1                              1                              1                              1                              1                              1                              1                              RLH15-Apr-2000
MW02367MW611145B1                              1                              1                              1                              1                              1                              1                              KS 15-Sep-1999
MW02378MW611145A1                              1                              1                              1                              1                              1                              1                              KS 15-Sep-1999
MW02380MW633355A1                              1                              1                              1                              1                              1                              1                              KS 15-Nov-1999
MW02400MW611155A1                              1                              1                              1                              1                              1                              1                              MRP15-Apr-1998
MW02476MW611144A1                              1                              1                              2QUESTIONABLE, ANSWERED TOOSOON1                              1                              1                              KS 15-Dec-1999
MW02482MW623255A1                              1                              1                              1                              1                              1                              1                              FJN15-Jul-2001
MW02531MW622244A1                              1                              1                              1                              1                              1                              1                              KS 15-Nov-1999
MW02543MW611155A1                              1                              1                              1                              1                              1                              1                              KS 15-Sep-1999
MW02588MW611111A1                              1                              1                              1                              1                              2GAVE INCONSISTENT ANSWERS     2SEEMS TO HAVE INVOLVED PARENTSJBG15-Oct-1998
MW02592MW642255A1                              1                              1                              1                              1                              1                              1                              KS 15-Aug-1999
MW02615MW633335A1                              1                              1                              1                              1                              1                              1                              KS 15-Sep-1999
MW02630MW622244B1                              1                              1                              1                              1                              1                              1                              HLA15-Jan-1999
MW02674MW612145A1                              1                              1                              2NO VERBAL RESPONSES TO ANY Q. 1                              2NO SURE IF HE WAS FOCUSED     1                              RLH15-Jun-2000
MW02702MW611145B1                              1                              1                              1                              1                              1                              1                              KS 15-Aug-1999
MW02710MW611122A1                              1                              1                              2SEEMED UNCLEAR ABOUT QUESTIONS1                              2SEE NOTE LOG                  1                              KS 15-Aug-1999
MW02723MW611154A1                              1                              1                              2HAD DIFFICULTY DEFINING OCCURA1                              1                              1                              RLH15-Mar-2000
MW02735MW611155A1                              1                              1                              1                              1                              1                              1                              EW 15-Jan-2001
MW02747MW611155A1                              3TOO OLD                       3TOO OLD                       1                              1                              1                              1                              EW 15-Dec-2000
MW02751MW611143A1                              1                              1                              1                              1                              2CHILD NOT ATTENDING TO TASK   2CHILD NOT ATTENDING TO TASK   HLA15-Nov-1998
MW02768MW611145A1                              1                              1                              1                              1                              1                              1                              EW 15-May-2001
MW02779MW622143A1                              1                              1                              1                              2SOCIALLY DESIRABLE RESPONSES  1                              1                              CAK15-Nov-1999
MW02784MW633243A1                              1                              1                              2Q16, Q19, Q15                 1                              2Q. REPETITOUS ANSWERS         1                              CAK15-Apr-2000
MW02796MW611143A1                              1                              1                              1                              1                              1                              1                              EW 15-May-2001
MW02804MW611155A1                              1                              1                              1                              1                              1                              1                              FJN15-Jun-2000
MW02812MW621144A1                              1                              1                              1                              1                              1                              1                              PMD15-Jul-2000
MW02838MW632342A1                              1                              1                              4CHILD APPEARED UNCOMFORTABLE  2CHILD COULD NOT BREAK PATTERN 4NOT ATTENDING AT ALL          3NOT ATTENDING TO TASK         HLA15-Dec-1998
MW02845MW611133A1                              1                              1                              3ADMITS TO MAKING UP STORIES   1                              1                              1                              PMD15-Sep-2000
MW02866MW622344A1                              1                              1                              1                              1                              1                              1                              MWS15-Jun-2000
MW02877MW622233A1                              2CHILD WAS OPPOSITIONAL        1                              1                              2CHILD VERY DISTRACTED         2CHILD WAS DISTRACTED          2CHILD DISTRACTED              FJN15-Sep-2000
MW02881MW611155A1                              1                              1                              1                              1                              1                              1                              KS 15-Dec-1999
MW02905MW611155A1                              1                              1                              1                              1                              1                              1                              MWS15-Jun-2000
MW02926MW643345A1                              1                              1                              2SEE NOTE LOG                  1                              1                              1                              CAK15-Nov-1999
MW02944MW611255A1                              1                              1                              1                              1                              1                              1                              EW 15-Feb-2001
MW02959MW611155A2ALL ANSWERS WERE POSITIVE     1                              1                              1                              24 THAT WERE DISCRIMINITORY    1                              1                              BSH15-Jan-2002
MW02960MW611153A2GAVE ALL POSITIVE ANSWERS     1                              2HAD DIFFICULTY ATTENDING      1                              2CONCERNED W/GETTING ALL 4'S   2CONCERNED W/GETTING ALL 4'S   1                              BSH15-Jan-2002
MW02971MW611155A1                              1                              1                              1                              1                              1                              1                              CAK15-Feb-2000
MW02987MW611132A1                              1                              1                              2SOME RESPONSES CONFUSING      1                              3COULDN'T UNDERSTAND DIFF Y/N  2DIFFICULTY W GRADATIONS OR RESPMD15-Jul-2000
MW02993MW622155A1                              1                              1                              1                              1                              1                              1                              CAK15-May-2000
MW03005MW643243A1                              1                              1                              1                              1                              3ANSWERED SAME TO ALL EXCEPT #22DIFFICULTY ATTENDING TO TASKS CAK15-Nov-1999
MW03032MW621543A1                              1                              1                              1                              1                              1                              1                              PMD15-Mar-2001
MW03044MW611155A1                              1                              1                              1                              1                              1                              1                              PMD15-Aug-2000
MW03071MW611145A1                              1                              1                              3DIFFICULTY W/REAL LIFE & TV   1                              1                              1                              CAK15-May-2000
MW03127MW621133A1                              1                              3CHILD SAYS NEVER HEARD T/WORDS2DIDN'T SEEM TO UNDERSTAND     1                              1                              2DIDN'T SEEM TO UNDERSTAND     EW 15-Feb-2001
MW03155MW623223A1                              1                              1                              1                              1                              1                              1                              PMD15-Nov-2000
MW03170MW611155A1                              1                              1                              1                              1                              1                              1                              PMD15-May-2001
MW03188MW611155A1                              1                              1                              1                              1                              1                              1                              EW 15-Jun-2001
MW03192MW611144A1                              1                              1                              3DID NOT SEEM TO GET DISTINCTIO1                              1                              1                              PMD15-Aug-2000
MW03204MW611155A1                              1                              1                              1                              1                              1                              1                              EW 15-Jul-2001
MW03212MW611145C1                              1                              1                              1                              1                              1                              1                              BSH15-Jul-2001
MW03220MW621122A2CHILD HAS SEVERE LANGUAGE DIFF1                              1                              4COULD NOT UNDERSTAND RESPONSES2LANGUAGE                      3ANSWERED YES TO ALL QS.       2LANGUAGE                      CAK15-Apr-2000
MW03238MW611155A1                              1                              1                              1                              1                              1                              1                              EW 15-Jul-2001
MW03245MW622143A1                              1                              1                              3DIDN'T UNDERSTAND,JUST CALL #S1                              2NOT ATTENTIVE, JUST SAYS #S   2NOT SURE CHILD UNDERSTANDS    EW 15-Apr-2001
MW03253MW611143A1                              1                              1                              1                              1                              1                              1                              PMD15-Jun-2001
MW03266MW621255A1                              1                              1                              1                              1                              1                              1                              BTS15-Jun-2001
NW30020NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-May-1995
NW30053NW633355A1                              1                              1                              1                              1                              2SEE NOTE LOG                  1                              ELN15-May-1995
NW30066NW643355A1                              1                              1                              1                              1                              1                              1                              PJV15-Feb-1995
NW30081NW634333D1                              1                              1                              3SEE NOTE LOG                  2SEE NOTE LOG                  2DISTRACTED/NOT FOCUS ON QUEST.1                              PJV15-Feb-1996
NW30099NW633344A1                              1                              1                              2SEEMED TO MAKE UP SOME RESPON.1                              1                              1                              PJV15-Dec-1994
NW30113NW644355B1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1997
NW30121NW643355A1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1995
NW30137NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1997
NW30149NW623355A1                              1                              1                              1                              1                              1                              1                              ELN15-Apr-1997
NW30154NW633355C1                              1                              1                              1                              1                              1                              2FATHER ENTERED TEST AREA      ELN15-Sep-1995
NW30176NW633344A1                              1                              2                              1                              1                              1                              1                              CCC15-May-1994
NW30182NW633345C1                              1                              1                              2UNSURE IF CHILD TRUTHFUL      1                              1                              1                              PJV15-Nov-1995
NW30198NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1997
NW30218NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Oct-1997
NW30226NW633323C1                              1                              1                              2TENDS TO FANTACIZE            4UNABLE TO ATTEND TO TASK      4SHORT ATTENTION SPAN          1                              ELN15-Jun-1995
NW30232NW633345A1                              1                              1                              1                              1                              1                              3SEE NOTE LOG                  AJS15-Aug-1997
NW30244NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1995
NW30260NW633344B1                              2SEVERAL INTERRUPTIONS         1                              1                              1                              1                              1                              PJV15-Apr-1995
NW30287NW643354A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1995
NW30293NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1994
NW30307NW633344C1                              2SEE NOTE LOG                  1                              1                              1                              1                              1                              PJV15-Sep-1996
NW30328NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-May-1996
NW30330NW633344A1                              1                              1                              1                              2ALL SCORES   4, IT'S POSSIBLE 1                              1                              MAT15-May-1994
NW30342NW633345B1                              1                              1                              1                              1                              1                              1                              AJS15-Sep-1997
NW30356NW633352D2CHILD NOT FOCUSED             2CHILD SAID HE HAD DONE BEFORE 3FABRICATION                   3CHILD NOT FOCUSED             3CHILD NOT FOCUSED             3FABRICATION OF ANSWERS        2LACK OF PRIVACY               ELN15-Nov-1994
NW30363NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1995
NW30374NW633344A1                              1                              1                              1                              1                              1                              1                              MAT15-May-1994
NW30389NW633355A1                              1                              1                              2SEE NOTE LOG                  1                              1                              1                              PJV15-Jan-1997
NW30417NW633345A1                              1                              1                              2CHANGED ANSWERS ON PROBING    1                              1                              1                              PJV15-Oct-1995
NW30425NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Oct-1995
NW30433NW633355B1                              2GOT FRUSTRATED EASILY & GV UP 1                              1                              1                              1                              1                              PJV15-Nov-1995
NW30440NW633355B1                              1                              1                              1                              1                              1                              1                              PJV15-May-1995
NW30458NW633354A1                              1                              2TESTY @ BEING ASKED QUESTIONS 1                              1                              1                              1                              CCC15-May-1994
NW30472NW633355A1                              1                              1                              1                              1                              4NOT ENOUGH TIME,CHILD'S SCHED.1                              ELN15-Oct-1995
NW30486NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Apr-1995
NW30494NW622232A1                              1                              1                              1                              1                              1                              1                              ACO15-Oct-1997
NW30502NW633344C2DOES NOT APPEAR TO COMPREHEND 1                              1                              2UNSURE IF COMPREHENDING QUEST.2SAME AS D                     2SAME AS D                     2SAME AS D                     PJV15-Apr-1996
NW30510NW634355C2SEE NOTE LOG                  1                              1                              1                              2SAME AS A.                    2SEE NOTE LOG                  1                              PJV15-May-1995
NW30523NW633355A1                              1                              1                              4SEE NOTE LOG                  1                              1                              1                              PJV15-Jan-1997
NW30535NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Jan-1998
NW30547NW633355B1                              1                              1                              1                              1                              1                              1                              ACO15-Oct-1995
NW30551NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1997
NW30568NW633355C1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1994
NW30579NW633334A1                              1                              1                              3SEE NOTE LOG                  1                              1                              1                              ACO15-Oct-1995
NW30584NW633355B1                              3SEE NOTE LOG                  3SEE NOTE LOG                  1                              1                              1                              1                              PJV15-Jun-1997
NW30603NW633345A1                              1                              1                              1                              1                              1                              1                              PJV15-Feb-1997
NW30611NW633345A1                              1                              1                              3SEE NOTE LOG                  1                              1                              1                              PJV15-Mar-1997
NW30624NW633355A1                              1                              1                              2FANTISIZED EVEN AFTER PROBING 1                              1                              2FANTASIZED THE FATHER FIGURE  ELN15-Mar-1996
NW30646NW632355C1                              1                              1                              1                              1                              2SEE NOTE LOG                  1                              PJV15-Mar-1997
NW30652NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Apr-1995
NW30667NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Aug-1997
NW30678NW633354A1                              1                              1                              2                              1                              1                              1                              ACO15-Oct-1995
NW30680NW633354D1                              1                              1                              1                              1                              1                              1                              ACO15-Jul-1997
NW30695NW633344B1                              1                              1                              1                              1                              1                              1                              MLO15-Mar-1995
NW30706NW633355B1                              1                              1                              1                              1                              1                              1                              PJV15-Jun-1997
NW30719NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Jan-1998
NW30727NW633355D1                              4SEE NOTE LOG                  1                              4SEE NOTE LOG                  1                              4SEE NOTE LOG FOR D            4SEE NOTE LOG FOR D            ELN15-Jun-1996
NW30743NW633345A1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1994
NW30764NW633354B1                              1                              1                              1                              1                              1                              1                              ELN15-Feb-1995
NW30770NW644344D1                              1                              2SEE NOTE LOG                  2SEE NOTE LOG                  1                              1                              1                              PJV15-Jun-1996
NW30788NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Jan-1996
NW30792NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Mar-1998
NW30808NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1997
NW30834NW633354A1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1995
NW30862NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Jun-1997
NW30873NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Jan-1998
NW30885NW633344A1                              1                              1                              2SEE NOTE LOG                  1                              2SEE NOTE LOG                  1                              PJV15-Nov-1996
NW30901NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1994
NW30914NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Feb-1997
NW30922NW633323C1                              1                              1                              2SEE NOTE LOG                  2SEE NOTE LOG                  2SEE NOTE LOG                  2SEE NOTE LOG                  PJV15-Jan-1997
NW30936NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Jan-1997
NW30948NW623355A1                              1                              1                              1                              1                              1                              1                              AJS15-May-1998
NW30950NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Aug-1997
NW30969NW633355D1                              1                              1                              1                              1                              1                              1                              PJV15-May-1996
NW30975NW643355A1                              1                              3SPEECH IMPEDIMENT             1                              1                              1                              1                              ELN15-Nov-1994
NW30997NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1997
NW31005NW622342A1                              2REFUSED TO TRY LAST 2 ITEMS   2REFUSED TO ANS. 1/2 WAY THRU  2REFUSED TO ANS. COMPLETED LATE1                              2REFUSED TO ANS. 1ST VISIT     2REFUSED TO ANS. COMPLETED LATELAJ15-May-1994
NW31018NW633354B1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1994
NW31032NW633355C1                              1                              1                              2SEE NOTE LOG                  1                              1                              1                              PJV15-Jul-1996
NW31044NW633344A1                              1                              2DID NOT WANT TO ELABORATE ON A1                              2ACTING VERY TIRED             3FELT ALREADY ANSWERED THIS    2NOT SURE WHAT HELPFUL MEANT   ELN15-May-1994
NW31059NW622355C1                              1                              1                              1                              1                              1                              1                              PJV15-Mar-1996
NW31060NW633355A1                              1                              1                              1                              1                              1                              1                              MLO15-Apr-1995
NW31071NW623334A1                              1                              1                              4MOTHER REQUESTED NOT ADMIN.   1                              1                              1                              ACO15-Nov-1997
NW31087NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Sep-1998
NW31119NW633355A1                              1                              1                              2CHILD APPEARED TO FANTASIZE SW2SHORT ATTENTION SPAN          1                              1                              ELN15-Oct-1994
NW31127NW633355C1                              1                              1                              1                              1                              1                              1                              AJS15-Apr-1998
NW31131NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Apr-1997
NW31143NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Oct-1994
NW31155NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Jan-1996
NW31164NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Dec-1995
NW31170NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Feb-1996
NW31188NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-May-1997
NW31192NW633344A1                              1                              1                              2SEE NOTE LOG                  1                              1                              1                              PJV15-Dec-1996
NW31220NW633354B1                              1                              1                              1                              1                              1                              1                              PJV15-Sep-1996
NW31238NW633354C1                              1                              1                              1                              1                              1                              1                              PJV15-Jan-1997
NW31245NW643335A2DIDN'T UNDERSTAND DIRECTIONS  1                              2SEE NOTE LOG                  2SOME EXPLANATIONS WERE FANTASY1                              2GOT TIRED OF THE QUESTIONS    2VERY TIRED                    ELN15-Oct-1994
NW31277NW633354A1                              1                              1                              3MADE UP ANSWERS/STORYBOOK LIKE1                              1                              1                              ELN15-Dec-1996
NW31281NW633355C1                              1                              1                              1                              1                              1                              2RAN OUT OF TIME TOWARDS END   AJS15-Oct-1997
NW31299NW622255A1                              1                              1                              1                              2SEE NOTE LOG                  1                              1                              MTK15-Jan-1999
NW31301NW633355B1                              1                              1                              1                              1                              1                              1                              ELN15-Apr-1996
NW31314NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Sep-1995
NW31322NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Sep-1995
NW31336NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Apr-1997
NW31348NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Sep-1998
NW31369NW633355C1                              1                              1                              1                              1                              1                              1                              PJV15-Oct-1996
NW31375NW633355A1                              1                              1                              3CHILD OBVIOUSLY TELLING STORIE1                              1                              1                              AJS15-Jan-1998
NW31397NW633354A1                              1                              1                              2SEE NOTE LOG                  1                              1                              1                              PJV15-Feb-1995
NW31403NW633342B1                              2SEE NOTE LOG                  2SEE NOTE LOG                  2SEE NOTE LOG                  3SEE NOTE LOG                  2SEE NOTE LOG                  3SEE NOTE LOG                  PJV15-May-1997
NW31439NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Jun-1997
NW31446NW633344A1                              1                              1                              1                              1                              1                              4SEE NOTE LOG                  PJV15-Jan-1997
NW31467NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Nov-1995
NW31478NW633355B1                              1                              1                              1                              1                              1                              1                              ELN15-Oct-1995
NW31480NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-Jan-1996
NW31495NW633355A1                              1                              1                              1                              1                              1                              1                              ELN15-May-1996
NW32033NW633355A1                              1                              1                              1                              1                              1                              1                              AJS15-Feb-1998
NW32040NW633355C1                              1                              1                              1                              1                              1                              1                              AJS15-Jun-1997
NW32058NW633355B1                              1                              1                              1                              1                              1                              1                              PJV15-Apr-1997
NW32061NW633355A1                              1                              1                              1                              1                              1                              1                              PJV15-Dec-1996
